Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cum_Cured,Cum_Deaths,Cum_Confirmed,Cured,Deaths,Confirmed
3665,02/07/20,8:00 AM,Puducherry,-,-,272,12,714,0,0,0
3701,03/07/20,8:00 AM,Puducherry,-,-,331,12,802,59,0,88
3737,04/07/20,8:00 AM,Puducherry,-,-,331,12,802,0,0,0
3773,05/07/20,8:00 AM,Puducherry,-,-,331,12,802,0,0,0
3809,06/07/20,8:00 AM,Puducherry,-,-,331,12,802,0,0,0
3845,07/07/20,8:00 AM,Puducherry,-,-,331,12,802,0,0,0
3881,08/07/20,8:00 AM,Puducherry,-,-,434,14,930,103,2,128
3917,09/07/20,8:00 AM,Puducherry,-,-,480,14,1008,46,0,78
3953,10/07/20,8:00 AM,Puducherry,-,-,584,14,1151,104,0,143
3989,11/07/20,8:00 AM,Puducherry,-,-,637,17,1272,53,3,121
4025,12/07/20,8:00 AM,Puducherry,-,-,690,18,1337,53,1,65
4061,13/07/20,8:00 AM,Puducherry,-,-,739,18,1418,49,0,81
4097,14/07/20,8:00 AM,Puducherry,-,-,785,18,1468,46,0,50
4133,15/07/20,8:00 AM,Puducherry,-,-,829,18,1531,44,0,63
4169,16/07/20,8:00 AM,Puducherry,-,-,889,21,1596,60,3,65
4205,17/07/20,8:00 AM,Puducherry,-,-,947,22,1743,58,1,147
4241,18/07/20,8:00 AM,Puducherry,-,-,1014,25,1832,67,3,89
4277,19/07/20,8:00 AM,Puducherry,-,-,1066,28,1894,52,3,62
4312,20/07/20,8:00 AM,Puducherry,-,-,1154,28,1999,88,0,105
4347,21/07/20,8:00 AM,Puducherry,-,-,1265,29,2092,111,1,93
78,09/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
93,10/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
108,11/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
119,12/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
132,13/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
145,14/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
155,15/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
170,16/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
185,17/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
201,18/03/20,6:00 PM,Punjab,1,0,0,0,1,0,0,0
219,19/03/20,6:00 PM,Punjab,2,0,0,1,2,0,1,1
239,20/03/20,6:00 PM,Punjab,2,0,0,1,2,0,0,0
261,21/03/20,6:00 PM,Punjab,13,0,0,1,13,0,0,11
284,22/03/20,6:00 PM,Punjab,21,0,0,1,21,0,0,8
307,23/03/20,6:00 PM,Punjab,21,0,0,1,21,0,0,0
331,24/03/20,6:00 PM,Punjab,29,0,0,1,29,0,0,8
356,25/03/20,6:00 PM,Punjab,29,0,0,1,29,0,0,0
386,26/03/20,6:00 PM,Punjab,33,0,0,1,33,0,0,4
413,27/03/20,10:00 AM,Punjab,33,0,0,1,33,0,0,0
440,28/03/20,6:00 PM,Punjab,38,0,1,1,38,1,0,5
467,29/03/20,7:30 PM,Punjab,-,-,1,1,38,0,0,0
494,30/03/20,9:30 PM,Punjab,-,-,1,1,38,0,0,0
522,31/03/20,8:30 PM,Punjab,-,-,1,3,41,0,2,3
552,01/04/20,7:30 PM,Punjab,-,-,1,3,42,0,0,1
581,02/04/20,6:00 PM,Punjab,-,-,1,4,46,0,1,4
611,03/04/20,6:00 PM,Punjab,-,-,1,5,48,0,1,2
642,04/04/20,6:00 PM,Punjab,-,-,1,5,57,0,0,9
672,05/04/20,6:00 PM,Punjab,-,-,1,5,57,0,0,0
702,06/04/20,6:00 PM,Punjab,-,-,4,6,76,3,1,19
732,07/04/20,6:00 PM,Punjab,-,-,4,7,91,0,1,15
763,08/04/20,5:00 PM,Punjab,-,-,4,7,91,0,0,0
794,09/04/20,5:00 PM,Punjab,-,-,4,8,101,0,1,10
825,10/04/20,5:00 PM,Punjab,-,-,5,11,132,1,3,31
856,11/04/20,5:00 PM,Punjab,-,-,5,11,132,0,0,0
887,12/04/20,5:00 PM,Punjab,-,-,5,11,151,0,0,19
919,13/04/20,5:00 PM,Punjab,-,-,14,11,167,9,0,16
952,14/04/20,5:00 PM,Punjab,-,-,14,12,176,0,1,9
985,15/04/20,5:00 PM,Punjab,-,-,14,13,186,0,1,10
1018,16/04/20,5:00 PM,Punjab,-,-,27,13,186,13,0,0
1051,17/04/20,5:00 PM,Punjab,-,-,27,13,186,0,0,0
1084,18/04/20,5:00 PM,Punjab,-,-,27,13,202,0,0,16
1117,19/04/20,5:00 PM,Punjab,-,-,31,16,219,4,3,17
1150,20/04/20,5:00 PM,Punjab,-,-,31,16,219,0,0,0
1183,21/04/20,5:00 PM,Punjab,-,-,39,16,245,8,0,26
1215,22/04/20,5:00 PM,Punjab,-,-,49,16,251,10,0,6
1247,23/04/20,5:00 PM,Punjab,-,-,65,16,277,16,0,26
1279,24/04/20,5:00 PM,Punjab,-,-,65,16,277,0,0,0
1311,25/04/20,5:00 PM,Punjab,-,-,67,17,298,2,1,21
1343,26/04/20,5:00 PM,Punjab,-,-,67,17,298,0,0,0
1375,27/04/20,5:00 PM,Punjab,-,-,71,18,313,4,1,15
1407,28/04/20,5:00 PM,Punjab,-,-,71,18,313,0,0,0
1439,29/04/20,5:00 PM,Punjab,-,-,71,19,322,0,1,9
1471,30/04/20,5:00 PM,Punjab,-,-,90,19,357,19,0,35
1503,01/05/20,5:00 PM,Punjab,-,-,90,19,357,0,0,0
1535,02/05/20,5:00 PM,Punjab,-,-,90,19,480,0,0,123
1567,03/05/20,5:00 PM,Punjab,-,-,112,20,772,22,1,292
1599,04/05/20,5:00 PM,Punjab,-,-,117,21,1102,5,1,330
1631,05/05/20,5:00 PM,Punjab,-,-,128,23,1233,11,2,131
1664,06/05/20,8:00 AM,Punjab,-,-,133,25,1451,5,2,218
1697,07/05/20,8:00 AM,Punjab,-,-,135,27,1516,2,2,65
1730,08/05/20,8:00 AM,Punjab,-,-,149,28,1644,14,1,128
1763,09/05/20,8:00 AM,Punjab,-,-,152,29,1731,3,1,87
1796,10/05/20,8:00 AM,Punjab,-,-,157,31,1762,5,2,31
1829,11/05/20,8:00 AM,Punjab,-,-,166,31,1823,9,0,61
1862,12/05/20,8:00 AM,Punjab,-,-,168,31,1877,2,0,54
1895,13/05/20,8:00 AM,Punjab,-,-,171,32,1914,3,1,37
1928,14/05/20,8:00 AM,Punjab,-,-,200,32,1924,29,0,10
1961,15/05/20,8:00 AM,Punjab,-,-,223,32,1935,23,0,11
1994,16/05/20,8:00 AM,Punjab,-,-,305,32,1935,82,0,0
2027,17/05/20,8:00 AM,Punjab,-,-,1257,32,1946,952,0,11
2060,18/05/20,8:00 AM,Punjab,-,-,1366,35,1964,109,3,18
2093,19/05/20,8:00 AM,Punjab,-,-,1547,37,1980,181,2,16
2126,20/05/20,8:00 AM,Punjab,-,-,1642,38,2002,95,1,22
2160,21/05/20,8:00 AM,Punjab,-,-,1794,38,2005,152,0,3
2194,22/05/20,8:00 AM,Punjab,-,-,1819,39,2028,25,1,23
2228,23/05/20,8:00 AM,Punjab,-,-,1847,39,2029,28,0,1
2262,24/05/20,8:00 AM,Punjab,-,-,1870,39,2045,23,0,16
2297,25/05/20,8:00 AM,Punjab,-,-,1898,40,2060,28,1,15
2333,26/05/20,8:00 AM,Punjab,-,-,1898,40,2060,0,0,0
2369,27/05/20,8:00 AM,Punjab,-,-,1918,40,2106,20,0,46
2405,28/05/20,8:00 AM,Punjab,-,-,1918,40,2139,0,0,33
2441,29/05/20,8:00 AM,Punjab,-,-,1946,40,2158,28,0,19
2477,30/05/20,8:00 AM,Punjab,-,-,1949,42,2197,3,2,39
2513,31/05/20,8:00 AM,Punjab,-,-,1967,44,2233,18,2,36
2549,01/06/20,8:00 AM,Punjab,-,-,1987,45,2263,20,1,30
2585,02/06/20,8:00 AM,Punjab,-,-,2000,45,2301,13,0,38
2621,03/06/20,8:00 AM,Punjab,-,-,2017,46,2342,17,1,41
2657,04/06/20,8:00 AM,Punjab,-,-,2029,47,2376,12,1,34
2693,05/06/20,8:00 AM,Punjab,-,-,2043,47,2415,14,0,39
2729,06/06/20,8:00 AM,Punjab,-,-,2069,48,2461,26,1,46
2765,07/06/20,8:00 AM,Punjab,-,-,2092,50,2515,23,2,54
2801,08/06/20,8:00 AM,Punjab,-,-,2106,51,2608,14,1,93
2837,09/06/20,8:00 AM,Punjab,-,-,2128,53,2663,22,2,55
2873,10/06/20,8:00 AM,Punjab,-,-,2167,55,2719,39,2,56
2910,11/06/20,8:00 AM,Punjab,-,-,2232,55,2805,65,0,86
2946,12/06/20,8:00 AM,Punjab,-,-,2259,59,2887,27,4,82
2982,13/06/20,8:00 AM,Punjab,-,-,2282,63,2986,23,4,99
3018,14/06/20,8:00 AM,Punjab,-,-,2327,65,3063,45,2,77
3054,15/06/20,8:00 AM,Punjab,-,-,2356,67,3140,29,2,77
3090,16/06/20,8:00 AM,Punjab,-,-,2443,71,3267,87,4,127
3126,17/06/20,8:00 AM,Punjab,-,-,2461,72,3371,18,1,104
3162,18/06/20,8:00 AM,Punjab,-,-,2538,78,3497,77,6,126
3198,19/06/20,8:00 AM,Punjab,-,-,2570,83,3615,32,5,118
3234,20/06/20,8:00 AM,Punjab,-,-,2636,92,3832,66,9,217
3270,21/06/20,8:00 AM,Punjab,-,-,2678,98,3952,42,6,120
3306,22/06/20,8:00 AM,Punjab,-,-,2700,99,4074,22,1,122
3342,23/06/20,8:00 AM,Punjab,-,-,2825,101,4235,125,2,161
3378,24/06/20,8:00 AM,Punjab,-,-,3047,105,4397,222,4,162
3414,25/06/20,8:00 AM,Punjab,-,-,3099,113,4627,52,8,230
3450,26/06/20,8:00 AM,Punjab,-,-,3192,120,4769,93,7,142
3486,27/06/20,8:00 AM,Punjab,-,-,3201,122,4957,9,2,188
3522,28/06/20,8:00 AM,Punjab,-,-,3320,128,5056,119,6,99
3558,29/06/20,8:00 AM,Punjab,-,-,3526,133,5216,206,5,160
3594,30/06/20,8:00 AM,Punjab,-,-,3764,138,5418,238,5,202
3630,01/07/20,8:00 AM,Punjab,-,-,3867,144,5568,103,6,150
3666,02/07/20,8:00 AM,Punjab,-,-,3867,149,5668,0,5,100
3702,03/07/20,8:00 AM,Punjab,-,-,4144,152,5784,277,3,116
3738,04/07/20,8:00 AM,Punjab,-,-,4266,157,5937,122,5,153
3774,05/07/20,8:00 AM,Punjab,-,-,4306,162,6109,40,5,172
3810,06/07/20,8:00 AM,Punjab,-,-,4408,164,6283,102,2,174
3846,07/07/20,8:00 AM,Punjab,-,-,4494,169,6491,86,5,208
3882,08/07/20,8:00 AM,Punjab,-,-,4554,175,6749,60,6,258
3918,09/07/20,8:00 AM,Punjab,-,-,4828,178,6907,274,3,158
3954,10/07/20,8:00 AM,Punjab,-,-,4945,183,7140,117,5,233
3990,11/07/20,8:00 AM,Punjab,-,-,5017,187,7357,72,4,217
4026,12/07/20,8:00 AM,Punjab,-,-,5040,195,7587,23,8,230
4062,13/07/20,8:00 AM,Punjab,-,-,5392,199,7821,352,4,234
4098,14/07/20,8:00 AM,Punjab,-,-,5586,204,8178,194,5,357
4134,15/07/20,8:00 AM,Punjab,-,-,5663,213,8511,77,9,333
4170,16/07/20,8:00 AM,Punjab,-,-,5867,221,8799,204,8,288
4206,17/07/20,8:00 AM,Punjab,-,-,6277,230,9094,410,9,295
4242,18/07/20,8:00 AM,Punjab,-,-,6373,239,9442,96,9,348
4278,19/07/20,8:00 AM,Punjab,-,-,6454,246,9792,81,7,350
4313,20/07/20,8:00 AM,Punjab,-,-,6535,254,10100,81,8,308
4348,21/07/20,8:00 AM,Punjab,-,-,7118,262,10510,583,8,410
37,03/03/20,6:00 PM,Rajasthan,0,1,0,0,1,0,0,0
45,04/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,14
49,05/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,0
55,06/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,0
65,07/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,0
69,08/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,0
79,09/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,0
94,10/03/20,6:00 PM,Rajasthan,1,14,0,0,15,0,0,0
102,11/03/20,6:00 PM,Rajasthan,1,2,0,0,3,0,0,0
113,12/03/20,6:00 PM,Rajasthan,1,2,0,0,3,0,0,0
126,13/03/20,6:00 PM,Rajasthan,1,2,0,0,3,0,0,0
139,14/03/20,6:00 PM,Rajasthan,1,2,1,0,3,1,0,0
156,15/03/20,6:00 PM,Rajasthan,2,2,3,0,4,2,0,1
171,16/03/20,6:00 PM,Rajasthan,2,2,3,0,4,0,0,0
186,17/03/20,6:00 PM,Rajasthan,2,2,3,0,4,0,0,0
202,18/03/20,6:00 PM,Rajasthan,2,2,3,0,4,0,0,0
220,19/03/20,6:00 PM,Rajasthan,5,2,3,0,7,0,0,3
240,20/03/20,6:00 PM,Rajasthan,15,2,3,0,17,0,0,10
262,21/03/20,6:00 PM,Rajasthan,15,2,3,0,17,0,0,0
285,22/03/20,6:00 PM,Rajasthan,22,2,3,0,24,0,0,7
308,23/03/20,6:00 PM,Rajasthan,26,2,3,0,28,0,0,4
332,24/03/20,6:00 PM,Rajasthan,30,2,3,0,32,0,0,4
357,25/03/20,6:00 PM,Rajasthan,34,2,3,0,36,0,0,4
387,26/03/20,6:00 PM,Rajasthan,39,2,3,0,41,0,0,5
414,27/03/20,10:00 AM,Rajasthan,39,2,3,0,41,0,0,0
441,28/03/20,6:00 PM,Rajasthan,52,2,3,0,54,0,0,13
468,29/03/20,7:30 PM,Rajasthan,-,-,3,0,55,0,0,1
495,30/03/20,9:30 PM,Rajasthan,-,-,3,0,59,0,0,4
523,31/03/20,8:30 PM,Rajasthan,-,-,3,0,74,0,0,15
553,01/04/20,7:30 PM,Rajasthan,-,-,3,0,93,0,0,19
582,02/04/20,6:00 PM,Rajasthan,-,-,3,0,108,0,0,15
612,03/04/20,6:00 PM,Rajasthan,-,-,3,0,167,0,0,59
643,04/04/20,6:00 PM,Rajasthan,-,-,21,0,200,18,0,33
673,05/04/20,6:00 PM,Rajasthan,-,-,21,0,200,0,0,0
703,06/04/20,6:00 PM,Rajasthan,-,-,21,0,274,0,0,74
733,07/04/20,6:00 PM,Rajasthan,-,-,21,3,288,0,3,14
764,08/04/20,5:00 PM,Rajasthan,-,-,21,3,328,0,0,40
795,09/04/20,5:00 PM,Rajasthan,-,-,21,3,383,0,0,55
826,10/04/20,5:00 PM,Rajasthan,-,-,21,3,463,0,0,80
857,11/04/20,5:00 PM,Rajasthan,-,-,21,3,553,0,0,90
888,12/04/20,5:00 PM,Rajasthan,-,-,21,3,700,0,0,147
920,13/04/20,5:00 PM,Rajasthan,-,-,21,3,812,0,0,112
953,14/04/20,5:00 PM,Rajasthan,-,-,133,3,879,112,0,67
986,15/04/20,5:00 PM,Rajasthan,-,-,147,3,1005,14,0,126
1019,16/04/20,5:00 PM,Rajasthan,-,-,147,3,1023,0,0,18
1052,17/04/20,5:00 PM,Rajasthan,-,-,164,11,1131,17,8,108
1085,18/04/20,5:00 PM,Rajasthan,-,-,183,11,1229,19,0,98
1118,19/04/20,5:00 PM,Rajasthan,-,-,183,11,1351,0,0,122
1151,20/04/20,5:00 PM,Rajasthan,-,-,183,14,1478,0,3,127
1184,21/04/20,5:00 PM,Rajasthan,-,-,205,25,1576,22,11,98
1216,22/04/20,5:00 PM,Rajasthan,-,-,230,25,1801,25,0,225
1248,23/04/20,5:00 PM,Rajasthan,-,-,230,27,1890,0,2,89
1280,24/04/20,5:00 PM,Rajasthan,-,-,230,27,1964,0,0,74
1312,25/04/20,5:00 PM,Rajasthan,-,-,230,27,2034,0,0,70
1344,26/04/20,5:00 PM,Rajasthan,-,-,493,33,2083,263,6,49
1376,27/04/20,5:00 PM,Rajasthan,-,-,518,41,2185,25,8,102
1408,28/04/20,5:00 PM,Rajasthan,-,-,669,46,2262,151,5,77
1440,29/04/20,5:00 PM,Rajasthan,-,-,768,51,2364,99,5,102
1472,30/04/20,5:00 PM,Rajasthan,-,-,768,51,2438,0,0,74
1504,01/05/20,5:00 PM,Rajasthan,-,-,836,58,2584,68,7,146
1536,02/05/20,5:00 PM,Rajasthan,-,-,1116,62,2666,280,4,82
1568,03/05/20,5:00 PM,Rajasthan,-,-,1121,65,2772,5,3,106
1600,04/05/20,5:00 PM,Rajasthan,-,-,1356,71,2886,235,6,114
1632,05/05/20,5:00 PM,Rajasthan,-,-,1394,77,3061,38,6,175
1665,06/05/20,8:00 AM,Rajasthan,-,-,1525,89,3158,131,12,97
1698,07/05/20,8:00 AM,Rajasthan,-,-,1596,92,3317,71,3,159
1731,08/05/20,8:00 AM,Rajasthan,-,-,1596,97,3427,0,5,110
1764,09/05/20,8:00 AM,Rajasthan,-,-,1916,101,3579,320,4,152
1797,10/05/20,8:00 AM,Rajasthan,-,-,2026,106,3708,110,5,129
1830,11/05/20,8:00 AM,Rajasthan,-,-,2176,107,3814,150,1,106
1863,12/05/20,8:00 AM,Rajasthan,-,-,2264,113,3988,88,6,174
1896,13/05/20,8:00 AM,Rajasthan,-,-,2378,117,4126,114,4,138
1929,14/05/20,8:00 AM,Rajasthan,-,-,2459,121,4328,81,4,202
1962,15/05/20,8:00 AM,Rajasthan,-,-,2580,125,4534,121,4,206
1995,16/05/20,8:00 AM,Rajasthan,-,-,2677,125,4727,97,0,193
2028,17/05/20,8:00 AM,Rajasthan,-,-,2839,126,4960,162,1,233
2061,18/05/20,8:00 AM,Rajasthan,-,-,2992,131,5202,153,5,242
2094,19/05/20,8:00 AM,Rajasthan,-,-,3218,138,5507,226,7,305
2127,20/05/20,8:00 AM,Rajasthan,-,-,3337,143,5845,119,5,338
2161,21/05/20,8:00 AM,Rajasthan,-,-,3404,147,6015,67,4,170
2195,22/05/20,8:00 AM,Rajasthan,-,-,3485,151,6227,81,4,212
2229,23/05/20,8:00 AM,Rajasthan,-,-,3680,153,6494,195,2,267
2263,24/05/20,8:00 AM,Rajasthan,-,-,3786,160,6742,106,7,248
2298,25/05/20,8:00 AM,Rajasthan,-,-,3848,163,7028,62,3,286
2334,26/05/20,8:00 AM,Rajasthan,-,-,3951,167,7300,103,4,272
2370,27/05/20,8:00 AM,Rajasthan,-,-,4171,170,7536,220,3,236
2406,28/05/20,8:00 AM,Rajasthan,-,-,4457,173,7703,286,3,167
2442,29/05/20,8:00 AM,Rajasthan,-,-,4817,180,8067,360,7,364
2478,30/05/20,8:00 AM,Rajasthan,-,-,5244,184,8365,427,4,298
2514,31/05/20,8:00 AM,Rajasthan,-,-,5739,193,8617,495,9,252
2550,01/06/20,8:00 AM,Rajasthan,-,-,5927,194,8831,188,1,214
2586,02/06/20,8:00 AM,Rajasthan,-,-,6040,198,8980,113,4,149
2622,03/06/20,8:00 AM,Rajasthan,-,-,6435,203,9373,395,5,393
2658,04/06/20,8:00 AM,Rajasthan,-,-,6744,209,9652,309,6,279
2694,05/06/20,8:00 AM,Rajasthan,-,-,7104,213,9862,360,4,210
2730,06/06/20,8:00 AM,Rajasthan,-,-,7359,218,10084,255,5,222
2766,07/06/20,8:00 AM,Rajasthan,-,-,7501,231,10331,142,13,247
2802,08/06/20,8:00 AM,Rajasthan,-,-,7641,240,10599,140,9,268
2838,09/06/20,8:00 AM,Rajasthan,-,-,8004,246,10763,363,6,164
2874,10/06/20,8:00 AM,Rajasthan,-,-,8328,255,11245,324,9,482
2911,11/06/20,8:00 AM,Rajasthan,-,-,8569,259,11600,241,4,355
2947,12/06/20,8:00 AM,Rajasthan,-,-,8775,265,11838,206,6,238
2983,13/06/20,8:00 AM,Rajasthan,-,-,8898,272,12068,123,7,230
3019,14/06/20,8:00 AM,Rajasthan,-,-,9337,282,12401,439,10,333
3055,15/06/20,8:00 AM,Rajasthan,-,-,9566,292,12694,229,10,293
3091,16/06/20,8:00 AM,Rajasthan,-,-,9785,301,12981,219,9,287
3127,17/06/20,8:00 AM,Rajasthan,-,-,9849,308,13216,64,7,235
3163,18/06/20,8:00 AM,Rajasthan,-,-,10467,313,13542,618,5,326
3199,19/06/20,8:00 AM,Rajasthan,-,-,10742,323,13857,275,10,315
3235,20/06/20,8:00 AM,Rajasthan,-,-,10997,333,14156,255,10,299
3271,21/06/20,8:00 AM,Rajasthan,-,-,11274,337,14536,277,4,380
3307,22/06/20,8:00 AM,Rajasthan,-,-,11597,349,14930,323,12,394
3343,23/06/20,8:00 AM,Rajasthan,-,-,11910,356,15232,313,7,302
3379,24/06/20,8:00 AM,Rajasthan,-,-,12213,365,15627,303,9,395
3415,25/06/20,8:00 AM,Rajasthan,-,-,12611,375,16009,398,10,382
3451,26/06/20,8:00 AM,Rajasthan,-,-,12840,379,16296,229,4,287
3487,27/06/20,8:00 AM,Rajasthan,-,-,13062,380,16660,222,1,364
3523,28/06/20,8:00 AM,Rajasthan,-,-,13367,391,16944,305,11,284
3559,29/06/20,8:00 AM,Rajasthan,-,-,13611,399,17271,244,8,327
3595,30/06/20,8:00 AM,Rajasthan,-,-,13618,405,17660,7,6,389
3631,01/07/20,8:00 AM,Rajasthan,-,-,14220,413,18014,602,8,354
3667,02/07/20,8:00 AM,Rajasthan,-,-,14574,421,18312,354,8,298
3703,03/07/20,8:00 AM,Rajasthan,-,-,14948,430,18662,374,9,350
3739,04/07/20,8:00 AM,Rajasthan,-,-,15281,440,19052,333,10,390
3775,05/07/20,8:00 AM,Rajasthan,-,-,15640,447,19532,359,7,480
3811,06/07/20,8:00 AM,Rajasthan,-,-,15928,456,20164,288,9,632
3847,07/07/20,8:00 AM,Rajasthan,-,-,16278,461,20688,350,5,524
3883,08/07/20,8:00 AM,Rajasthan,-,-,16575,472,21404,297,11,716
3919,09/07/20,8:00 AM,Rajasthan,-,-,16866,482,22063,291,10,659
3955,10/07/20,8:00 AM,Rajasthan,-,-,17070,491,22563,204,9,500
3991,11/07/20,8:00 AM,Rajasthan,-,-,17620,497,23174,550,6,611
4027,12/07/20,8:00 AM,Rajasthan,-,-,17869,503,23748,249,6,574
4063,13/07/20,8:00 AM,Rajasthan,-,-,18103,510,24392,234,7,644
4099,14/07/20,8:00 AM,Rajasthan,-,-,18630,525,24936,527,15,544
4135,15/07/20,8:00 AM,Rajasthan,-,-,19161,525,25571,531,0,635
4171,16/07/20,8:00 AM,Rajasthan,-,-,19502,530,26437,341,5,866
4207,17/07/20,8:00 AM,Rajasthan,-,-,19970,538,27174,468,8,737
4243,18/07/20,8:00 AM,Rajasthan,-,-,20626,546,27789,656,8,615
4279,19/07/20,8:00 AM,Rajasthan,-,-,21144,553,28500,518,7,711
4314,20/07/20,8:00 AM,Rajasthan,-,-,21730,559,29434,586,6,934
4349,21/07/20,8:00 AM,Rajasthan,-,-,22195,568,30390,465,9,956
2264,24/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2299,25/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2335,26/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2371,27/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2407,28/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2443,29/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2479,30/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2515,31/05/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2551,01/06/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2587,02/06/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2623,03/06/20,8:00 AM,Sikkim,-,-,0,0,1,0,0,0
2659,04/06/20,8:00 AM,Sikkim,-,-,0,0,2,0,0,1
2695,05/06/20,8:00 AM,Sikkim,-,-,0,0,2,0,0,0
2731,06/06/20,8:00 AM,Sikkim,-,-,0,0,3,0,0,1
2767,07/06/20,8:00 AM,Sikkim,-,-,0,0,7,0,0,4
2803,08/06/20,8:00 AM,Sikkim,-,-,0,0,7,0,0,0
2839,09/06/20,8:00 AM,Sikkim,-,-,0,0,7,0,0,0
2875,10/06/20,8:00 AM,Sikkim,-,-,0,0,13,0,0,6
2912,11/06/20,8:00 AM,Sikkim,-,-,0,0,13,0,0,0
2948,12/06/20,8:00 AM,Sikkim,-,-,2,0,14,2,0,1
2984,13/06/20,8:00 AM,Sikkim,-,-,2,0,63,0,0,49
3020,14/06/20,8:00 AM,Sikkim,-,-,4,0,63,2,0,0
3056,15/06/20,8:00 AM,Sikkim,-,-,4,0,68,0,0,5
3092,16/06/20,8:00 AM,Sikkim,-,-,4,0,68,0,0,0
3128,17/06/20,8:00 AM,Sikkim,-,-,4,0,70,0,0,2
3164,18/06/20,8:00 AM,Sikkim,-,-,4,0,70,0,0,0
3200,19/06/20,8:00 AM,Sikkim,-,-,5,0,70,1,0,0
3236,20/06/20,8:00 AM,Sikkim,-,-,5,0,70,0,0,0
3272,21/06/20,8:00 AM,Sikkim,-,-,25,0,70,20,0,0
3308,22/06/20,8:00 AM,Sikkim,-,-,25,0,78,0,0,8
3344,23/06/20,8:00 AM,Sikkim,-,-,29,0,78,4,0,0
3380,24/06/20,8:00 AM,Sikkim,-,-,29,0,79,0,0,1
3416,25/06/20,8:00 AM,Sikkim,-,-,39,0,84,10,0,5
3452,26/06/20,8:00 AM,Sikkim,-,-,39,0,85,0,0,1
3488,27/06/20,8:00 AM,Sikkim,-,-,39,0,86,0,0,1
3524,28/06/20,8:00 AM,Sikkim,-,-,46,0,87,7,0,1
3560,29/06/20,8:00 AM,Sikkim,-,-,49,0,88,3,0,1
3596,30/06/20,8:00 AM,Sikkim,-,-,50,0,88,1,0,0
3632,01/07/20,8:00 AM,Sikkim,-,-,52,0,89,2,0,1
3668,02/07/20,8:00 AM,Sikkim,-,-,53,0,101,1,0,12
3704,03/07/20,8:00 AM,Sikkim,-,-,53,0,102,0,0,1
3740,04/07/20,8:00 AM,Sikkim,-,-,53,0,102,0,0,0
3776,05/07/20,8:00 AM,Sikkim,-,-,58,0,103,5,0,1
3812,06/07/20,8:00 AM,Sikkim,-,-,61,0,123,3,0,20
3848,07/07/20,8:00 AM,Sikkim,-,-,65,0,125,4,0,2
3884,08/07/20,8:00 AM,Sikkim,-,-,70,0,125,5,0,0
3920,09/07/20,8:00 AM,Sikkim,-,-,71,0,133,1,0,8
3956,10/07/20,8:00 AM,Sikkim,-,-,72,0,134,1,0,1
3992,11/07/20,8:00 AM,Sikkim,-,-,80,0,134,8,0,0
4028,12/07/20,8:00 AM,Sikkim,-,-,80,0,151,0,0,17
4064,13/07/20,8:00 AM,Sikkim,-,-,81,0,153,1,0,2
4100,14/07/20,8:00 AM,Sikkim,-,-,86,0,192,5,0,39
4136,15/07/20,8:00 AM,Sikkim,-,-,87,0,209,1,0,17
4172,16/07/20,8:00 AM,Sikkim,-,-,87,0,220,0,0,11
4208,17/07/20,8:00 AM,Sikkim,-,-,88,0,243,1,0,23
4244,18/07/20,8:00 AM,Sikkim,-,-,90,0,266,2,0,23
4280,19/07/20,8:00 AM,Sikkim,-,-,90,0,275,0,0,9
4315,20/07/20,8:00 AM,Sikkim,-,-,92,0,283,2,0,8
4350,21/07/20,8:00 AM,Sikkim,-,-,92,0,305,0,0,22
62,07/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
68,08/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
80,09/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
